id   ,  Country  ,  Port Name  ,  UN Code  ,  Vessels in Port  ,  Departures(Last 24 Hours)  ,  Arrivals(Last 24 Hours)  ,  Expected Arrivals  ,  Type  ,      Area Local      ,     Area Global      ,  Also known as
371  ,  Israel   ,    HAIFA    ,   ILHFA   ,        62         ,             26              ,            20             ,         20          ,  Port  ,  East Mediterranean  ,  East Mediterranean  ,      null     
