id   ,    Country     ,  Port Name  ,  UN Code  ,  Vessels in Port  ,  Departures(Last 24 Hours)  ,  Arrivals(Last 24 Hours)  ,  Expected Arrivals  ,  Type  ,   Area Local   ,  Area Global   ,  Also known as
185  ,  South Africa  ,  CAPE TOWN  ,   ZACPT   ,        104        ,             56              ,            58             ,         43          ,  Port  ,  South Africa  ,  South Africa  ,  "[CAPETOWN]" 
290  ,  South Africa  ,   DURBAN    ,   ZADUR   ,        73         ,             20              ,            20             ,         68          ,  Port  ,  South Africa  ,  South Africa  ,      null     
