id   ,    Country    ,  Port Name  ,  UN Code  ,  Vessels in Port  ,  Departures(Last 24 Hours)  ,  Arrivals(Last 24 Hours)  ,  Expected Arrivals  ,  Type  ,    Area Local    ,   Area Global    ,  Also known as
460  ,  New Zealand  ,  AUCKLAND   ,   NZAKL   ,        52         ,             74              ,            85             ,         26          ,  Port  ,  East Australia  ,  East Australia  ,      null     
