id   ,  Country   ,  Port Name  ,  UN Code  ,  Vessels in Port  ,  Departures(Last 24 Hours)  ,  Arrivals(Last 24 Hours)  ,  Expected Arrivals  ,  Type  ,  Area Local  ,  Area Global  ,                  Also known as                 
334  ,  Bulgaria  ,    VARNA    ,   BGVAR   ,        66         ,              6              ,             7             ,         15          ,  Port  ,  Black Sea   ,   Black Sea   ,  "[BELOSLAV FERRY,  WARNA,  EZEROVO,  LESPORT]"
